candidate_id,symbol,timeframe,pattern_type,strategy_version_id,created_at,feedback_timestamp,correction_source,detected_top,detected_bottom,corrected_top,corrected_bottom,target_delta_top,target_delta_bottom,score,entry_ready,rule_pass_ratio,rule_count,window_len,chart_len,base_high,base_low,base_range_pct,base_duration,current_close,current_pos_in_base,touches_top,touches_bottom,pivot_switches,window_pivots,trendiness,slope_pct_per_bar,rdp_swing_count_total,rdp_swing_count_highs,rdp_swing_count_lows,node_score
XLK_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1417,XLK,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:15.429853Z,2026-02-23T23:20:17.699Z,corrections,215.3535281179124,87.99617886180309,9.47,4.17,-205.8835281179124,-83.82617886180309,0.8193227925384589,0,1.0,4,1418,1418,215.3535281179124,87.99617886180309,0.5913873358340218,45.0,140.8800048828125,0.4152396884035539,2.0,2.0,2.0,4.0,0.0574,0.007,11.0,6.0,5.0,0.8193227925384589
M2K=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_355,M2K=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:53.933592Z,2026-02-23T04:58:59.595Z,corrections,2460.699951171875,1640.699951171875,1996.82,1597.78,-463.87995117187506,-42.91995117187503,0.9430774250008833,0,1.0,4,356,356,2460.699951171875,1640.699951171875,0.3332385159797667,240.0,2643.300048828125,1.2226830459222562,3.0,4.0,9.0,10.0,0.0116,0.0033,13.0,6.0,7.0,0.9430774250008833
ZC=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1333,ZC=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:17.328778Z,2026-02-23T05:36:40.931Z,corrections,804.375,295.125,433.63,295.13,-370.745,0.0049999999999954525,0.8200334927902793,0,1.0,4,1334,1334,804.375,295.125,0.6331002331002331,720.0,438.5,0.2815414825724104,2.0,3.0,5.0,6.0,0.0014,0.0273,10.0,5.0,5.0,0.8200334927902793
RLAY_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_292,RLAY,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:05.608727Z,2026-02-23T22:58:14.677Z,corrections,38.26375102996826,25.862499713897705,12.14,5.65,-26.12375102996826,-20.212499713897706,0.797158498471166,0,0.75,4,293,293,38.26375102996826,25.862499713897705,0.3240992057040583,45.0,8.699999809265137,-1.3839329167043004,3.0,3.0,7.0,8.0,0.1271,0.2981,23.0,11.0,12.0,0.797158498471166
CALX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_830,CALX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:31.923942Z,2026-02-23T06:53:41.029Z,corrections,78.31750106811523,31.619999885559082,42.26,31.62,-36.057501068115236,1.1444091896350983e-07,0.8203505303681261,0,1.0,4,831,831,78.31750106811523,31.619999885559082,0.5962588252393528,180.0,55.61000061035156,0.5137320010123785,2.0,2.0,5.0,7.0,0.0094,0.0157,10.0,5.0,5.0,0.8203505303681261
M2K=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_355,M2K=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:53.933592Z,2026-02-23T05:30:01.255Z,corrections,2460.699951171875,1640.699951171875,2021.12,1640.7,-439.5799511718751,4.8828125045474735e-05,0.9430774250008833,0,1.0,4,356,356,2460.699951171875,1640.699951171875,0.3332385159797667,240.0,2643.300048828125,1.2226830459222562,3.0,4.0,9.0,10.0,0.0116,0.0033,13.0,6.0,7.0,0.9430774250008833
EWTX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_45bf43ee_0_257,EWTX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T04:04:25.948678Z,2026-02-24T20:30:50.983Z,corrections,32.38999938964844,11.762499809265137,11.57,5.46,-20.819999389648437,-6.302499809265137,0.8092253522070059,0,1.0,4,258,258,32.38999938964844,11.762499809265137,0.6368477915740768,90.0,30.09000015258789,0.8884983985529763,2.0,2.0,4.0,8.0,0.0235,0.0044,13.0,6.0,7.0,0.8092253522070059
ALRM_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_556,ALRM,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:28.750614Z,2026-02-23T06:49:11.241Z,corrections,78.14049911499023,48.392499923706055,58.98,48.39,-19.160499114990238,-0.002499923706054119,0.9061068271969448,0,1.0,4,557,557,78.14049911499023,48.392499923706055,0.3806988633065618,180.0,45.59000015258789,-0.09420800885120584,2.0,2.0,5.0,6.0,0.011,0.0026,15.0,8.0,7.0,0.9061068271969448
APLS_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_432,APLS,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:29.422924Z,2026-02-23T06:51:00.710Z,corrections,65.85499858856201,33.364999771118164,50.08,33.36,-15.774998588562013,-0.004999771118164631,0.8202003328506358,0,0.75,4,433,433,65.85499858856201,33.364999771118164,0.49335660942656,90.0,22.280000686645508,-0.34118188636317004,2.0,3.0,11.0,12.0,0.0347,0.0098,35.0,18.0,17.0,0.8202003328506358
EDIT_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_45bf43ee_0_525,EDIT,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T04:03:48.069463Z,2026-02-24T20:26:30.467Z,corrections,35.76749897003174,17.799999237060547,28.61,17.8,-7.157498970031739,7.629394538355427e-07,0.815792951415889,0,0.75,4,526,526,35.76749897003174,17.799999237060547,0.5023415181482355,120.0,1.8899999856948853,-0.8854876575937874,3.0,2.0,7.0,9.0,0.0127,0.0069,21.0,11.0,10.0,0.815792951415889
HCC_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_462,HCC,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:45.769502Z,2026-02-23T07:34:21.640Z,corrections,73.33097320573337,50.563262484947614,50.56,43.45,-22.77097320573337,-7.113262484947612,0.9479650558869425,0,1.0,4,463,463,73.33097320573337,50.563262484947614,0.31047877486788444,45.0,85.01000213623047,1.512964569592618,2.0,2.0,3.0,4.0,0.0039,0.017,13.0,7.0,6.0,0.9479650558869425
ZS=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1327,ZS=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:18.183379Z,2026-02-23T05:39:36.608Z,corrections,1789.375,796.4375,1074.87,796.44,-714.5050000000001,0.0025000000000545697,0.8427079366330408,0,1.0,4,1328,1328,1789.375,796.4375,0.5549074397485155,720.0,1145.75,0.35179706678416317,2.0,2.0,4.0,5.0,0.0054,0.005,9.0,5.0,4.0,0.8427079366330408
BWXT_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_811,BWXT,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:31.691542Z,2026-02-23T07:24:05.943Z,corrections,65.30658439680182,38.370310080536115,55.25,38.37,-10.056584396801824,-0.00031008053611714104,0.8564853083193693,0,0.75,4,812,812,65.30658439680182,38.370310080536115,0.41245878290925936,180.0,206.44000244140625,3.0,2.0,2.0,3.0,4.0,0.004,0.0153,12.0,6.0,6.0,0.8564853083193693
CPRX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1006,CPRX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:33.388856Z,2026-02-23T06:56:15.549Z,corrections,26.09499979019165,19.07499933242798,22.18,19.07,-3.9149997901916507,-0.004999332427978231,0.9475401449707238,0,1.0,4,1007,1007,26.09499979019165,19.07499933242798,0.2690170727804445,60.0,24.299999237060547,0.7443019321820773,2.0,2.0,2.0,4.0,0.0066,0.0065,9.0,4.0,5.0,0.9475401449707238
ZT=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1342,ZT=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:18.457729Z,2026-02-24T01:17:37.698Z,corrections,108.90234375,101.068359375,103.52,101.07,-5.382343750000004,0.0016406249999931788,1.0,0,1.0,4,1343,1343,108.90234375,101.068359375,0.07193586570536964,360.0,104.3203125,0.4151084517576664,2.0,3.0,4.0,5.0,0.1032,0.0147,14.0,7.0,7.0,1.0
ES=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_0fd28b78_0_1326,ES=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-23T07:08:57.234233Z,2026-02-23T05:29:37.957Z,corrections,4808.25,2174.0,4170.27,3597.2,-637.9799999999996,1423.1999999999998,0.7636511168425276,0,0.75,4,1327,1327,4808.25,2174.0,0.5478604481880102,540.0,6923.25,1.8028850716522729,2.0,3.0,9.0,10.0,0.1042,0.2057,13.0,6.0,7.0,0.7636511168425276
LQD_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1229,LQD,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:53.723245Z,2026-02-24T01:22:48.742Z,corrections,113.1844491287653,85.09612226136865,99.24,90.97,-13.9444491287653,5.87387773863135,0.9497325234866658,0,1.0,4,1230,1230,113.1844491287653,85.09612226136865,0.24816418760356126,360.0,111.58999633789062,0.9432343265441908,2.0,2.0,3.0,4.0,0.0509,0.0051,6.0,3.0,3.0,0.9497325234866658
RELL_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_45bf43ee_0_2209,RELL,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T04:20:08.898362Z,2026-02-24T20:23:06.187Z,corrections,23.41456708590825,9.571556335344376,9.76,2.54,-13.65456708590825,-7.0315563353443755,0.8176955027580838,0,1.0,4,2210,2210,23.41456708590825,9.571556335344376,0.5912136107310354,180.0,12.970000267028809,0.24549890142547226,2.0,2.0,7.0,9.0,0.0583,0.0104,20.0,10.0,10.0,0.8176955027580838
BFLY_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_292,BFLY,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:30.632958Z,2026-02-10T19:09:51.643Z,corrections,22.315250396728516,9.420000076293945,4.788104696427462,0.35878513229703657,-17.527145700301055,-9.061214943996909,0.7696147146114644,0,0.75,4,293,293,22.315250396728516,9.420000076293945,0.5778671577140382,60.0,2.9800000190734863,-0.499408689028336,2.0,3.0,11.0,12.0,0.017,0.01,17.0,8.0,9.0,0.7696147146114644
M2K=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_355,M2K=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:53.933592Z,2026-02-23T07:41:22.604Z,corrections,2460.699951171875,1640.699951171875,2052.0,1640.7,-408.699951171875,4.8828125045474735e-05,0.9430774250008833,0,1.0,4,356,356,2460.699951171875,1640.699951171875,0.3332385159797667,240.0,2643.300048828125,1.2226830459222562,3.0,4.0,9.0,10.0,0.0116,0.0033,13.0,6.0,7.0,0.9430774250008833
TLT_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1229,TLT,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:11.266764Z,2026-02-23T23:17:49.831Z,corrections,138.22521500675037,74.1980638269068,77.91,74.2,-60.31521500675038,0.001936173093199045,0.8750630921385715,0,1.0,4,1230,1230,138.22521500675037,74.1980638269068,0.4632089100148387,720.0,89.41000366210938,0.23758576720795055,2.0,2.0,7.0,8.0,0.0067,0.0166,10.0,5.0,5.0,0.8750630921385715
HYG_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_984,HYG,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:46.284299Z,2026-02-24T01:18:30.510Z,corrections,67.9996948717529,59.393906060149746,64.48,59.39,-3.5196948717528898,-0.0039060601497453717,0.9993346674167117,0,1.0,4,985,985,67.9996948717529,59.393906060149746,0.12655628569854063,90.0,81.0,2.510646544186496,2.0,2.0,3.0,4.0,0.0736,0.0128,37.0,18.0,19.0,0.9993346674167117
RTY=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_449,RTY=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:06.033384Z,2026-02-23T05:39:52.493Z,corrections,2460.800048828125,1641.0,2008.29,1641.0,-452.51004882812504,0.0,0.9431021602926646,0,1.0,4,450,450,2460.800048828125,1641.0,0.3331437063399474,240.0,2643.699951171875,1.2231030634911513,3.0,4.0,9.0,10.0,0.0116,0.0034,14.0,7.0,7.0,0.9431021602926646
RTY=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_449,RTY=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:06.033384Z,2026-02-24T01:27:04.456Z,corrections,2460.800048828125,1641.0,1982.48,1641.0,-478.320048828125,0.0,0.9431021602926646,0,1.0,4,450,450,2460.800048828125,1641.0,0.3331437063399474,240.0,2643.699951171875,1.2231030634911513,3.0,4.0,9.0,10.0,0.0116,0.0034,14.0,7.0,7.0,0.9431021602926646
AEO_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1662,AEO,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:27.961443Z,2026-02-23T07:18:32.664Z,corrections,21.478058825729253,7.728147399124619,16.92,7.73,-4.558058825729251,0.0018526008753818601,0.7934550645262098,0,1.0,4,1663,1663,21.478058825729253,7.728147399124619,0.6401840845194621,360.0,25.260000228881836,1.275052055668877,2.0,2.0,6.0,7.0,0.0006,0.1195,19.0,10.0,9.0,0.7934550645262098
RUN_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_550,RUN,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:06.425167Z,2026-02-23T23:08:39.381Z,corrections,36.73500061035156,17.704999923706055,21.73,8.19,-15.005000610351562,-9.514999923706055,0.8411273037045277,0,1.0,4,551,551,36.73500061035156,17.704999923706055,0.5180345820188456,60.0,20.280000686645508,0.13531269942341545,2.0,3.0,5.0,6.0,0.0423,0.0157,25.0,12.0,13.0,0.8411273037045277
HCC_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_462,HCC,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:45.769502Z,2026-02-24T01:25:09.663Z,corrections,73.33097320573337,50.563262484947614,49.32,44.38,-24.01097320573337,-6.183262484947612,0.9479650558869425,0,1.0,4,463,463,73.33097320573337,50.563262484947614,0.31047877486788444,45.0,85.01000213623047,1.512964569592618,2.0,2.0,3.0,4.0,0.0039,0.017,13.0,7.0,6.0,0.9479650558869425
CALX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_830,CALX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:31.923942Z,2026-02-23T07:24:29.004Z,corrections,78.31750106811523,31.619999885559082,40.18,28.93,-38.137501068115235,-2.6899998855590823,0.8203505303681261,0,1.0,4,831,831,78.31750106811523,31.619999885559082,0.5962588252393528,180.0,55.61000061035156,0.5137320010123785,2.0,2.0,5.0,7.0,0.0094,0.0157,10.0,5.0,5.0,0.8203505303681261
BAND_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_45bf43ee_0_433,BAND,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T03:59:53.719102Z,2026-02-24T20:30:03.385Z,corrections,197.1762466430664,109.0250015258789,27.03,9.14,-170.1462466430664,-99.8850015258789,0.8097246527336993,0,0.75,4,434,434,197.1762466430664,109.0250015258789,0.44706827834470947,60.0,13.960000038146973,-1.0784306150338925,2.0,2.0,6.0,7.0,0.0548,0.0199,19.0,10.0,9.0,0.8097246527336993
SIL=F_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_661,SIL=F,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:16:09.015918Z,2026-02-23T23:17:29.733Z,corrections,20.420000076293945,13.162499904632568,18.4,13.16,-2.0200000762939467,-0.0024999046325682173,0.8699078865899005,0,0.75,4,662,662,20.420000076293945,13.162499904632568,0.3554113684890128,240.0,87.33999633789062,3.0,2.0,2.0,3.0,4.0,0.0086,0.002,13.0,6.0,7.0,0.8699078865899005
HCC_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_462,HCC,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:45.769502Z,2026-02-24T01:23:54.580Z,corrections,73.33097320573337,50.563262484947614,50.01,42.8,-23.320973205733374,-7.763262484947617,0.9479650558869425,0,1.0,4,463,463,73.33097320573337,50.563262484947614,0.31047877486788444,45.0,85.01000213623047,1.512964569592618,2.0,2.0,3.0,4.0,0.0039,0.017,13.0,7.0,6.0,0.9479650558869425
BFLY_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_292,BFLY,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:30.632958Z,2026-02-23T06:52:44.638Z,corrections,22.315250396728516,9.420000076293945,3.28,1.76,-19.035250396728514,-7.6600000762939455,0.7696147146114644,0,0.75,4,293,293,22.315250396728516,9.420000076293945,0.5778671577140382,60.0,2.9800000190734863,-0.499408689028336,2.0,3.0,11.0,12.0,0.017,0.01,17.0,8.0,9.0,0.7696147146114644
CPRX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1006,CPRX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:33.388856Z,2026-02-23T07:26:14.968Z,corrections,26.09499979019165,19.07499933242798,21.65,19.07,-4.444999790191652,-0.004999332427978231,0.9475401449707238,0,1.0,4,1007,1007,26.09499979019165,19.07499933242798,0.2690170727804445,60.0,24.299999237060547,0.7443019321820773,2.0,2.0,2.0,4.0,0.0066,0.0065,9.0,4.0,5.0,0.9475401449707238
MP_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_295,MP,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:56.610902Z,2026-02-23T07:43:11.842Z,corrections,55.97999954223633,23.258750438690186,22.41,13.39,-33.56999954223633,-9.868750438690185,0.8439552513936243,0,1.0,4,296,296,55.97999954223633,23.258750438690186,0.5845167804772542,180.0,55.34000015258789,0.9804408631338258,2.0,2.0,3.0,5.0,0.0178,0.0064,9.0,5.0,4.0,0.8439552513936243
HALO_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1144,HALO,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:45.349244Z,2026-02-23T07:33:45.818Z,corrections,64.01249885559082,30.227500438690186,40.45,30.23,-23.562498855590817,0.0024995613098148795,0.855587392949179,0,1.0,4,1145,1145,64.01249885559082,30.227500438690186,0.5277875262004378,180.0,70.9800033569336,1.2062307185977947,2.0,2.0,3.0,4.0,0.0205,0.0709,12.0,6.0,6.0,0.855587392949179
CROX_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_1045,CROX,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:33.860999Z,2026-02-23T06:57:16.011Z,corrections,161.82000732421875,73.40749931335449,29.74,7.06,-132.08000732421874,-66.34749931335449,0.8444624263312063,0,1.0,4,1046,1046,161.82000732421875,73.40749931335449,0.5463632678851821,180.0,100.04000091552734,0.3012300205181399,2.0,2.0,3.0,4.0,0.0154,0.0063,10.0,5.0,5.0,0.8444624263312063
HYG_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_984,HYG,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:46.284299Z,2026-02-24T01:17:59.878Z,corrections,67.9996948717529,59.393906060149746,63.91,59.39,-4.089694871752897,-0.0039060601497453717,0.9993346674167117,0,1.0,4,985,985,67.9996948717529,59.393906060149746,0.12655628569854063,90.0,81.0,2.510646544186496,2.0,2.0,3.0,4.0,0.0736,0.0128,37.0,18.0,19.0,0.9993346674167117
AAMI_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_45bf43ee_0_594,AAMI,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T03:57:53.520611Z,2026-02-24T20:19:58.713Z,corrections,31.21202866398833,14.78392368322082,26.08,14.78,-5.132028663988333,-0.003923683220820706,0.8212700592638528,0,0.75,4,595,595,31.21202866398833,14.78392368322082,0.5263389047095761,180.0,52.439998626708984,2.2921739900963853,2.0,2.0,4.0,5.0,0.0068,0.0002,10.0,5.0,5.0,0.8212700592638528
GOOS_W_scan_base_box_detector_rdp_hybrid_v1_pattern_v1_6a4f6c82_0_466,GOOS,W,base_box_detector_rdp_hybrid_v1_pattern,scan_base_box_detector_rdp_hybrid_v1_pattern_v1,2026-02-24T01:15:44.846101Z,2026-02-23T07:32:42.608Z,corrections,68.01749992370605,42.522499084472656,14.76,9.22,-53.25749992370606,-33.30249908447266,0.8275826511550429,0,0.75,4,467,467,68.01749992370605,42.522499084472656,0.3748300197424289,60.0,12.449999809265137,-1.1795449415687,3.0,3.0,7.0,10.0,0.0018,0.0814,28.0,14.0,14.0,0.8275826511550429
